timestamp,cadence
1771084366,76
1771084367,75
1771084368,74
1771084369,74
1771084370,75
1771084371,75
1771084372,75
1771084373,76
1771084374,77
1771084375,76
1771084376,76
1771084377,76
1771084378,75
1771084379,75
1771084380,75
1771084381,75
1771084382,75
1771084383,75
1771084384,75
1771084385,75
1771084386,76
1771084387,77
1771084388,77
1771084389,78
1771084390,76
1771084391,76
1771084392,76
1771084393,76
1771084394,76
1771084395,76
1771084396,76
1771084397,77
1771084398,77
1771084399,76
1771084400,76
1771084401,76
1771084402,76
1771084403,76
1771084404,76
1771084405,76
1771084406,76
1771084407,76
1771084408,76
1771084409,76
1771084410,76
1771084411,77
1771084412,77
1771084413,77
1771084414,76
1771084415,76
1771084416,77
1771084417,77
1771084418,77
1771084419,77
1771084420,77
1771084421,76
1771084422,76
1771084423,76
1771084424,76
1771084425,76
1771084426,76
1771084427,77
1771084428,77
1771084429,77
1771084430,76
1771084431,76
1771084432,76
1771084433,76
1771084434,76
1771084435,75
1771084436,75
1771084437,75
1771084438,75
1771084439,76
1771084440,76
1771084441,76
1771084442,76
1771084443,76
1771084444,76
1771084445,76
1771084446,76
1771084447,77
1771084448,77
1771084449,77
1771084450,77
1771084451,78
1771084452,78
1771084453,78
1771084454,78
1771084455,77
1771084456,76
1771084457,76
1771084458,76
1771084459,75
1771084460,75
1771084461,75
1771084462,77
1771084463,78
1771084464,78
1771084465,78
1771084466,77
1771084467,75
1771084468,76
1771084469,77
1771084470,77
1771084471,77
1771084472,79
1771084473,78
1771084474,79
1771084475,78
1771084476,77
1771084477,77
1771084478,77
1771084479,77
1771084480,76
1771084481,76
1771084482,76
1771084483,77
1771084484,77
1771084485,77
1771084486,77
1771084487,77
1771084488,77
1771084489,76
1771084490,76
1771084491,76
1771084492,77
1771084493,77
1771084494,77
1771084495,77
1771084496,76
1771084497,76
1771084498,76
1771084499,75
1771084500,76
1771084501,76
1771084502,77
1771084503,77
1771084504,77
1771084505,77
1771084506,76
1771084507,77
1771084508,77
1771084509,77
1771084510,76
1771084511,76
1771084512,75
1771084513,75
1771084514,76
1771084515,75
1771084516,76
1771084517,75
1771084518,75
1771084519,75
1771084520,75
1771084521,75
1771084522,75
1771084523,75
1771084524,75
1771084525,75
1771084526,75
1771084527,76
1771084528,76
1771084529,76
1771084530,76
1771084531,76
1771084532,76
1771084533,76
1771084534,75
1771084535,75
1771084536,76
1771084537,76
1771084538,76
1771084539,76
1771084540,76
1771084541,76
1771084542,76
1771084543,76
1771084544,76
1771084545,76
1771084546,76
1771084547,76
1771084548,76
1771084549,76
1771084550,76
1771084551,75
1771084552,75
1771084553,75
1771084554,75
1771084555,75
1771084556,75
1771084557,75
1771084558,75
1771084559,75
1771084560,75
1771084561,75
1771084562,75
1771084563,75
1771084564,75
1771084565,75
1771084566,76
1771084567,77
1771084568,78
1771084569,78
1771084570,77
1771084571,76
1771084572,77
1771084573,78
1771084574,78
1771084575,78
1771084576,76
1771084577,76
1771084578,75
1771084579,75
1771084580,76
1771084581,75
1771084582,75
1771084583,75
1771084584,75
1771084585,75
1771084586,75
1771084587,75
1771084588,76
1771084589,76
1771084590,76
1771084591,75
1771084592,75
1771084593,75
1771084594,75
1771084595,75
1771084596,75
1771084597,75
1771084598,75
1771084599,75
1771084600,74
1771084601,74
1771084602,74
1771084603,75
1771084604,75
1771084605,75
1771084606,75
1771084607,74
1771084608,70
1771084609,70
1771084610,0
1771084611,0
1771084612,0
1771084613,0
1771084614,0
1771084615,0
1771084616,0
1771084617,0
1771084618,0
1771084619,0
1771084620,76
1771084621,76
1771084622,76
1771084623,76
1771084624,76
1771084625,76
1771084626,76
1771084627,77
1771084628,78
1771084629,79
1771084630,80
1771084631,79
1771084632,79
1771084633,77
1771084634,76
1771084635,76
1771084636,76
1771084637,76
1771084638,76
1771084639,76
1771084640,75
1771084641,75
1771084642,76
1771084643,76
1771084644,77
1771084645,77
1771084646,77
1771084647,76
1771084648,76
1771084649,76
1771084650,76
1771084651,76
1771084652,76
1771084653,76
1771084654,76
1771084655,75
1771084656,75
1771084657,75
1771084658,76
1771084659,77
1771084660,77
1771084661,77
1771084662,77
1771084663,76
1771084664,76
1771084665,77
1771084666,78
1771084667,78
1771084668,79
1771084669,79
1771084670,79
1771084671,79
1771084672,78
1771084673,78
1771084674,77
1771084675,77
1771084676,79
1771084677,79
1771084678,79
1771084679,77
1771084680,76
1771084681,77
1771084682,77
1771084683,77
1771084684,77
1771084685,76
1771084686,76
1771084687,76
1771084688,76
1771084689,76
1771084690,76
1771084691,76
1771084692,76
1771084693,77
1771084694,77
1771084695,77
1771084696,78
1771084697,77
1771084698,77
1771084699,77
1771084700,77
1771084701,77
1771084702,77
1771084703,76
1771084704,76
1771084705,77
1771084706,76
1771084707,77
1771084708,76
1771084709,77
1771084710,77
1771084711,77
1771084712,78
1771084713,77
1771084714,77
1771084715,76
1771084716,76
1771084717,77
1771084718,77
1771084719,77
1771084720,77
1771084721,76
1771084722,76
1771084723,76
1771084724,77
1771084725,77
1771084726,76
1771084727,76
1771084728,76
1771084729,76
1771084730,75
1771084731,75
1771084732,76
1771084733,76
1771084734,76
1771084735,76
1771084736,76
1771084737,77
1771084738,76
1771084739,76
1771084740,77
1771084741,77
1771084742,77
1771084743,77
1771084744,77
1771084745,77
1771084746,76
1771084747,76
1771084748,76
1771084749,77
1771084750,77
1771084751,78
1771084752,78
1771084753,78
1771084754,78
1771084755,78
1771084756,79
1771084757,79
1771084758,79
1771084759,78
1771084760,77
1771084761,77
1771084762,76
1771084763,76
1771084764,76
1771084765,76
1771084766,76
1771084767,76
1771084768,76
1771084769,77
1771084770,77
1771084771,77
1771084772,77
1771084773,76
1771084774,76
1771084775,76
1771084776,76
1771084777,77
1771084778,77
1771084779,77
1771084780,77
1771084781,76
1771084782,76
1771084783,76
1771084784,77
1771084785,77
1771084786,78
1771084787,78
1771084788,78
1771084789,78
1771084790,78
1771084791,77
1771084792,77
1771084793,77
1771084794,77
1771084795,77
1771084796,77
1771084797,77
1771084798,77
1771084799,77
1771084800,77
1771084801,78
1771084802,79
1771084803,80
1771084804,80
1771084805,81
1771084806,80
1771084807,78
1771084808,77
1771084809,77
1771084810,77
1771084811,77
1771084812,77
1771084813,77
1771084814,77
1771084815,77
1771084816,77
1771084817,77
1771084818,76
1771084819,76
1771084820,76
1771084821,77
1771084822,77
1771084823,77
1771084824,76
1771084825,76
1771084826,76
1771084827,76
1771084828,76
1771084829,76
1771084830,76
1771084831,75
1771084832,76
1771084833,76
1771084834,76
1771084835,77
1771084836,76
1771084837,77
1771084838,76
1771084839,76
1771084840,76
1771084841,77
1771084842,79
1771084843,80
1771084844,80
1771084845,79
1771084846,78
1771084847,78
1771084848,77
1771084849,77
1771084850,78
1771084851,79
1771084852,79
1771084853,78
1771084854,77
1771084855,76
1771084856,76
1771084857,77
1771084858,77
1771084859,77
1771084860,78
1771084861,78
1771084862,77
1771084863,78
1771084864,78
1771084865,77
1771084866,77
1771084867,76
1771084868,76
1771084869,76
1771084870,76
1771084871,76
1771084872,76
1771084873,76
1771084874,77
1771084875,77
1771084876,77
1771084877,77
1771084878,77
1771084879,77
1771084880,77
1771084881,77
1771084882,77
1771084883,76
1771084884,77
1771084885,77
1771084886,77
1771084887,77
1771084888,76
1771084889,77
1771084890,77
1771084891,77
1771084892,77
1771084893,77
1771084894,78
1771084895,78
1771084896,78
1771084897,78
1771084898,78
1771084899,78
1771084900,77
1771084901,77
1771084902,77
1771084903,78
1771084904,78
1771084905,78
1771084906,77
1771084907,77
1771084908,77
1771084909,77
1771084910,77
1771084911,77
1771084912,77
1771084913,77
1771084914,77
1771084915,77
1771084916,77
1771084917,77
1771084918,77
1771084919,77
1771084920,77
1771084921,77
1771084922,77
1771084923,77
1771084924,77
1771084925,77
1771084926,77
1771084927,77
1771084928,77
1771084929,77
1771084930,77
1771084931,78
1771084932,78
1771084933,77
1771084934,77
1771084935,77
1771084936,77
1771084937,77
1771084938,78
1771084939,78
1771084940,78
1771084941,78
1771084942,78
1771084943,80
1771084944,82
1771084945,81
1771084946,81
1771084947,79
1771084948,77
1771084949,77
1771084950,78
1771084951,78
1771084952,79
1771084953,78
1771084954,78
1771084955,77
1771084956,76
1771084957,77
1771084958,77
1771084959,77
1771084960,76
1771084961,76
1771084962,76
1771084963,77
1771084964,77
1771084965,77
1771084966,77
1771084967,77
1771084968,77
1771084969,77
1771084970,78
1771084971,78
1771084972,79
1771084973,79
1771084974,78
1771084975,77
1771084976,77
1771084977,77
1771084978,77
1771084979,78
1771084980,79
1771084981,79
1771084982,79
1771084983,78
1771084984,77
1771084985,78
1771084986,77
1771084987,77
1771084988,77
1771084989,77
1771084990,77
1771084991,77
1771084992,77
1771084993,76
1771084994,76
1771084995,76
1771084996,77
1771084997,77
1771084998,77
1771084999,78
1771085000,78
1771085001,78
1771085002,78
1771085003,78
1771085004,78
1771085005,78
1771085006,78
1771085007,78
1771085008,78
1771085009,78
1771085010,80
1771085011,80
1771085012,80
1771085013,80
1771085014,78
1771085015,78
1771085016,77
1771085017,77
1771085018,77
1771085019,78
1771085020,78
1771085021,78
1771085022,78
1771085023,78
1771085024,77
1771085025,77
1771085026,77
1771085027,77
1771085028,77
1771085029,78
1771085030,79
1771085031,79
1771085032,78
1771085033,77
1771085034,77
1771085035,76
1771085036,77
1771085037,77
1771085038,78
1771085039,78
1771085040,78
1771085041,78
1771085042,77
1771085043,76
1771085044,76
1771085045,76
1771085046,78
1771085047,78
1771085048,78
1771085049,78
1771085050,77
1771085051,76
1771085052,76
1771085053,76
1771085054,76
1771085055,77
1771085056,77
1771085057,77
1771085058,77
1771085059,76
1771085060,77
1771085061,77
1771085062,77
1771085063,77
1771085064,77
1771085065,77
1771085066,78
1771085067,78
1771085068,78
1771085069,78
1771085070,77
1771085071,77
1771085072,77
1771085073,77
1771085074,78
1771085075,77
1771085076,77
1771085077,77
1771085078,77
1771085079,77
1771085080,77
1771085081,77
1771085082,77
1771085083,77
1771085084,77
1771085085,77
1771085086,77
1771085087,77
1771085088,76
1771085089,76
1771085090,76
1771085091,76
1771085092,77
1771085093,77
1771085094,77
1771085095,78
1771085096,78
1771085097,77
1771085098,77
1771085099,77
1771085100,76
1771085101,77
1771085102,77
1771085103,78
1771085104,78
1771085105,78
1771085106,78
1771085107,78
1771085108,77
1771085109,77
1771085110,77
1771085111,77
1771085112,77
1771085113,77
1771085114,77
1771085115,77
1771085116,77
1771085117,77
1771085118,77
1771085119,76
1771085120,77
1771085121,77
1771085122,76
1771085123,77
1771085124,77
1771085125,76
1771085126,76
1771085127,76
1771085128,76
1771085129,77
1771085130,77
1771085131,77
1771085132,77
1771085133,77
1771085134,77
1771085135,77
1771085136,77
1771085137,76
1771085138,76
1771085139,77
1771085140,77
1771085141,78
1771085142,79
1771085143,79
1771085144,79
1771085145,77
1771085146,77
1771085147,76
1771085148,76
1771085149,77
1771085150,77
1771085151,77
1771085152,77
1771085153,77
1771085154,77
1771085155,77
1771085156,77
1771085157,77
1771085158,77
1771085159,76
1771085160,76
1771085161,76
1771085162,76
1771085163,76
1771085164,76
1771085165,76
1771085166,76
1771085167,76
1771085168,77
1771085169,76
1771085170,76
1771085171,76
1771085172,76
1771085173,76
1771085174,76
1771085175,76
1771085176,76
1771085177,76
1771085178,76
1771085179,75
1771085180,76
1771085181,76
1771085182,76
1771085183,73
1771085184,73
1771085185,73
1771085186,0
1771085187,0
1771085188,0
1771085189,0
1771085190,0
1771085191,0
1771085192,0
1771085193,0
1771085194,0
1771085195,0
1771085196,0
1771085197,0
1771085198,0
1771085199,0
1771085200,0
1771085201,0
1771085202,78
1771085203,78
1771085204,78
1771085205,79
1771085206,78
1771085207,78
1771085208,78
1771085209,79
1771085210,78
1771085211,79
1771085212,78
1771085213,77
1771085214,77
1771085215,77
1771085216,77
1771085217,78
1771085218,79
1771085219,79
1771085220,79
1771085221,79
1771085222,78
1771085223,78
1771085224,78
1771085225,77
1771085226,78
1771085227,77
1771085228,77
1771085229,77
1771085230,77
1771085231,77
1771085232,77
1771085233,77
1771085234,77
1771085235,77
1771085236,77
1771085237,77
1771085238,77
1771085239,77
1771085240,77
1771085241,78
1771085242,77
1771085243,78
1771085244,77
1771085245,77
1771085246,77
1771085247,77
1771085248,77
1771085249,77
1771085250,77
1771085251,77
1771085252,78
1771085253,78
1771085254,78
1771085255,77
1771085256,77
1771085257,77
1771085258,77
1771085259,77
1771085260,77
1771085261,77
1771085262,76
1771085263,77
1771085264,77
1771085265,77
1771085266,77
1771085267,77
1771085268,77
1771085269,77
1771085270,77
1771085271,77
1771085272,78
1771085273,78
1771085274,78
1771085275,78
1771085276,78
1771085277,77
1771085278,77
1771085279,77
1771085280,76
1771085281,77
1771085282,77
1771085283,77
1771085284,77
1771085285,77
1771085286,77
1771085287,77
1771085288,77
1771085289,77
1771085290,77
1771085291,77
1771085292,77
1771085293,76
1771085294,76
1771085295,77
1771085296,77
1771085297,77
1771085298,77
1771085299,77
1771085300,77
1771085301,77
1771085302,77
1771085303,77
1771085304,77
1771085305,77
1771085306,76
1771085307,76
1771085308,76
1771085309,76
1771085310,76
1771085311,76
1771085312,76
1771085313,76
1771085314,77
1771085315,77
1771085316,77
1771085317,77
1771085318,77
1771085319,77
1771085320,77
1771085321,77
1771085322,77
1771085323,77
1771085324,77
1771085325,77
1771085326,76
1771085327,76
1771085328,76
1771085329,76
1771085330,77
1771085331,78
1771085332,78
1771085333,78
1771085334,78
1771085335,77
1771085336,77
1771085337,77
1771085338,77
1771085339,77
1771085340,77
1771085341,78
1771085342,78
1771085343,78
1771085344,78
1771085345,77
1771085346,77
1771085347,78
1771085348,78
1771085349,78
1771085350,78
1771085351,77
1771085352,77
1771085353,77
1771085354,77
1771085355,78
1771085356,78
1771085357,78
1771085358,77
1771085359,77
1771085360,77
1771085361,77
1771085362,77
1771085363,77
1771085364,77
1771085365,77
1771085366,77
1771085367,78
1771085368,79
1771085369,80
1771085370,80
1771085371,78
1771085372,78
1771085373,78
1771085374,77
1771085375,77
1771085376,78
1771085377,78
1771085378,79
1771085379,78
1771085380,78
1771085381,78
1771085382,79
1771085383,80
1771085384,78
1771085385,78
1771085386,78
1771085387,77
1771085388,77
1771085389,77
1771085390,76
1771085391,76
1771085392,77
1771085393,76
1771085394,76
1771085395,76
1771085396,76
1771085397,76
1771085398,77
1771085399,77
1771085400,77
1771085401,76
1771085402,77
1771085403,77
1771085404,77
1771085405,76
1771085406,77
1771085407,76
1771085408,77
1771085409,77
1771085410,76
1771085411,77
1771085412,77
1771085413,77
1771085414,78
1771085415,78
1771085416,78
1771085417,79
1771085418,80
1771085419,81
1771085420,81
1771085421,80
1771085422,79
1771085423,79
1771085424,78
1771085425,78
1771085426,78
1771085427,77
1771085428,77
1771085429,77
1771085430,77
1771085431,79
1771085432,79
1771085433,79
1771085434,81
1771085435,80
1771085436,79
1771085437,79
1771085438,78
1771085439,78
1771085440,78
1771085441,77
1771085442,76
1771085443,76
1771085444,76
1771085445,76
1771085446,76
1771085447,77
1771085448,77
1771085449,77
1771085450,77
1771085451,77
1771085452,76
1771085453,77
1771085454,76
1771085455,77
1771085456,77
1771085457,77
1771085458,77
1771085459,77
1771085460,76
1771085461,76
1771085462,77
1771085463,77
1771085464,79
1771085465,79
1771085466,79
1771085467,79
1771085468,78
1771085469,79
1771085470,79
1771085471,80
1771085472,80
1771085473,78
1771085474,78
1771085475,77
1771085476,77
1771085477,78
1771085478,79
1771085479,80
1771085480,79
1771085481,79
1771085482,77
1771085483,77
1771085484,77
1771085485,77
1771085486,77
1771085487,77
1771085488,77
1771085489,78
1771085490,77
1771085491,78
1771085492,77
1771085493,77
1771085494,76
1771085495,76
1771085496,77
1771085497,77
1771085498,77
1771085499,77
1771085500,77
1771085501,77
1771085502,77
1771085503,77
1771085504,77
1771085505,77
1771085506,77
1771085507,77
1771085508,78
1771085509,78
1771085510,78
1771085511,77
1771085512,77
1771085513,77
1771085514,77
1771085515,77
1771085516,77
1771085517,77
1771085518,77
1771085519,77
1771085520,77
1771085521,77
1771085522,78
1771085523,78
1771085524,77
1771085525,77
1771085526,77
1771085527,77
1771085528,77
1771085529,77
1771085530,77
1771085531,77
1771085532,77
1771085533,77
1771085534,77
1771085535,77
1771085536,77
1771085537,77
1771085538,78
1771085539,77
1771085540,77
1771085541,77
1771085542,77
1771085543,77
1771085544,77
1771085545,76
1771085546,77
1771085547,76
1771085548,77
1771085549,77
1771085550,77
1771085551,77
1771085552,77
1771085553,76
1771085554,76
1771085555,76
1771085556,76
1771085557,76
1771085558,76
1771085559,77
1771085560,77
1771085561,77
1771085562,77
1771085563,78
1771085564,79
1771085565,79
1771085566,78
1771085567,78
1771085568,78
1771085569,78
1771085570,78
1771085571,78
1771085572,76
1771085573,77
1771085574,77
1771085575,77
1771085576,77
1771085577,77
1771085578,77
1771085579,77
1771085580,76
1771085581,76
1771085582,76
1771085583,76
1771085584,77
1771085585,77
1771085586,77
1771085587,77
1771085588,77
1771085589,77
1771085590,77
1771085591,77
1771085592,77
1771085593,76
1771085594,77
1771085595,77
1771085596,78
1771085597,77
1771085598,77
1771085599,77
1771085600,76
1771085601,77
1771085602,76
1771085603,76
1771085604,76
1771085605,76
1771085606,76
1771085607,76
1771085608,77
1771085609,77
1771085610,77
1771085611,77
1771085612,77
1771085613,77
1771085614,77
1771085615,76
1771085616,76
1771085617,77
1771085618,78
1771085619,78
1771085620,78
1771085621,77
1771085622,77
1771085623,77
1771085624,77
1771085625,77
1771085626,77
1771085627,77
1771085628,77
1771085629,77
1771085630,77
1771085631,77
1771085632,76
1771085633,77
1771085634,77
1771085635,77
1771085636,77
1771085637,78
1771085638,77
1771085639,77
1771085640,78
1771085641,77
1771085642,77
1771085643,77
1771085644,77
1771085645,77
1771085646,77
1771085647,77
1771085648,77
1771085649,77
1771085650,77
1771085651,77
1771085652,77
1771085653,77
1771085654,77
1771085655,77
1771085656,77
1771085657,77
1771085658,77
1771085659,77
1771085660,77
1771085661,77
1771085662,77
1771085663,77
1771085664,77
1771085665,77
1771085666,77
1771085667,78
1771085668,78
1771085669,78
1771085670,78
1771085671,80
1771085672,79
1771085673,79
1771085674,78
1771085675,77
1771085676,78
1771085677,78
1771085678,78
1771085679,78
1771085680,78
1771085681,78
1771085682,78
1771085683,78
1771085684,77
1771085685,76
1771085686,76
1771085687,77
1771085688,77
1771085689,77
1771085690,77
1771085691,77
1771085692,77
1771085693,77
1771085694,77
1771085695,77
1771085696,78
1771085697,77
1771085698,77
1771085699,77
1771085700,77
1771085701,77
1771085702,77
1771085703,77
1771085704,77
1771085705,77
1771085706,77
1771085707,78
1771085708,78
1771085709,77
1771085710,77
1771085711,77
1771085712,77
1771085713,77
1771085714,77
1771085715,77
1771085716,77
1771085717,77
1771085718,77
1771085719,78
1771085720,78
1771085721,78
1771085722,78
1771085723,77
1771085724,76
1771085725,76
1771085726,76
1771085727,76
1771085728,76
1771085729,76
1771085730,76
1771085731,76
1771085732,78
1771085733,78
1771085734,78
1771085735,78
1771085736,78
1771085737,77
1771085738,77
1771085739,77
1771085740,76
1771085741,76
1771085742,76
1771085743,76
1771085744,76
1771085745,76
1771085746,77
1771085747,78
1771085748,78
1771085749,78
1771085750,77
1771085751,77
1771085752,76
1771085753,76
1771085754,76
1771085755,76
1771085756,77
1771085757,77
1771085758,77
1771085759,77
1771085760,77
1771085761,77
1771085762,76
1771085763,76
1771085764,76
1771085765,76
1771085766,76
1771085767,76
1771085768,76
1771085769,76
1771085770,76
1771085771,76
1771085772,76
1771085773,76
1771085774,76
1771085775,77
1771085776,77
1771085777,78
1771085778,78
1771085779,77
1771085780,77
1771085781,77
1771085782,76
1771085783,77
1771085784,77
1771085785,77
1771085786,77
1771085787,77
1771085788,77
1771085789,76
1771085790,76
1771085791,76
1771085792,76
1771085793,77
1771085794,76
1771085795,76
1771085796,77
1771085797,76
1771085798,77
1771085799,77
1771085800,76
1771085801,76
1771085802,76
1771085803,76
1771085804,76
1771085805,76
1771085806,77
1771085807,76
1771085808,76
1771085809,77
1771085810,79
1771085811,80
1771085812,80
1771085813,78
1771085814,77
1771085815,77
1771085816,77
1771085817,78
1771085818,78
1771085819,77
1771085820,76
1771085821,76
1771085822,76
1771085823,76
1771085824,77
1771085825,76
1771085826,76
1771085827,76
1771085828,76
1771085829,76
1771085830,76
1771085831,76
1771085832,76
1771085833,76
1771085834,77
1771085835,77
1771085836,77
1771085837,77
1771085838,77
1771085839,76
1771085840,77
1771085841,76
1771085842,76
1771085843,76
1771085844,76
1771085845,76
1771085846,76
1771085847,76
1771085848,76
1771085849,77
1771085850,77
1771085851,77
1771085852,78
1771085853,79
1771085854,79
1771085855,79
1771085856,78
1771085857,77
1771085858,77
1771085859,79
1771085860,80
1771085861,80
1771085862,79
1771085863,77
1771085864,77
1771085865,77
1771085866,77
1771085867,76
1771085868,76
1771085869,76
1771085870,76
1771085871,76
1771085872,76
1771085873,76
1771085874,77
1771085875,76
1771085876,76
1771085877,76
1771085878,77
1771085879,77
1771085880,77
1771085881,77
1771085882,76
1771085883,76
1771085884,76
1771085885,77
1771085886,77
1771085887,77
1771085888,77
1771085889,77
1771085890,77
1771085891,78
1771085892,78
1771085893,78
1771085894,78
1771085895,78
1771085896,78
1771085897,78
1771085898,77
1771085899,77
1771085900,77
1771085901,77
1771085902,77
1771085903,77
1771085904,77
1771085905,77
1771085906,77
1771085907,77
1771085908,77
1771085909,77
1771085910,76
1771085911,76
1771085912,76
1771085913,76
1771085914,76
1771085915,76
1771085916,76
1771085917,77
1771085918,77
1771085919,77
1771085920,77
1771085921,77
1771085922,77
1771085923,77
1771085924,77
1771085925,77
1771085926,77
1771085927,77
1771085928,77
1771085929,76
1771085930,77
1771085931,77
1771085932,77
1771085933,77
1771085934,77
1771085935,77
1771085936,77
1771085937,77
1771085938,77
1771085939,78
1771085940,77
1771085941,77
1771085942,78
1771085943,78
1771085944,78
1771085945,78
1771085946,78
1771085947,78
1771085948,77
1771085949,77
1771085950,77
1771085951,77
1771085952,77
1771085953,77
1771085954,77
1771085955,77
1771085956,77
1771085957,77
1771085958,76
1771085959,77
1771085960,76
1771085961,77
1771085962,77
1771085963,77
1771085964,77
1771085965,77
1771085966,77
1771085967,77
1771085968,78
1771085969,78
1771085970,78
1771085971,77
1771085972,77
1771085973,77
1771085974,77
1771085975,78
1771085976,78
1771085977,78
1771085978,78
1771085979,78
1771085980,77
1771085981,77
1771085982,77
1771085983,77
1771085984,77
1771085985,77
1771085986,77
1771085987,77
1771085988,77
1771085989,76
1771085990,77
1771085991,77
1771085992,78
1771085993,78
1771085994,77
1771085995,77
1771085996,77
1771085997,77
1771085998,79
1771085999,79
1771086000,79
1771086001,79
1771086002,76
1771086003,76
1771086004,76
1771086005,76
1771086006,77
1771086007,77
1771086008,76
1771086009,76
1771086010,76
1771086011,76
1771086012,77
1771086013,76
1771086014,76
1771086015,77
1771086016,77
1771086017,77
1771086018,77
1771086019,77
1771086020,78
1771086021,78
1771086022,78
1771086023,78
1771086024,79
1771086025,79
1771086026,78
1771086027,78
1771086028,77
1771086029,76
1771086030,76
1771086031,76
1771086032,76
1771086033,76
1771086034,76
1771086035,77
1771086036,77
1771086037,77
1771086038,77
1771086039,77
1771086040,77
1771086041,77
1771086042,78
1771086043,77
1771086044,77
1771086045,77
1771086046,77
1771086047,77
1771086048,77
1771086049,77
1771086050,77
1771086051,77
1771086052,77
1771086053,77
1771086054,77
1771086055,77
1771086056,77
1771086057,77
1771086058,77
1771086059,77
1771086060,77
1771086061,77
1771086062,77
1771086063,78
1771086064,78
1771086065,78
1771086066,77
1771086067,77
1771086068,78
1771086069,78
1771086070,79
1771086071,79
1771086072,78
1771086073,77
1771086074,77
1771086075,77
1771086076,77
1771086077,77
1771086078,77
1771086079,77
1771086080,77
1771086081,77
1771086082,77
1771086083,77
1771086084,77
1771086085,77
1771086086,78
1771086087,78
1771086088,78
1771086089,78
1771086090,78
1771086091,77
1771086092,78
1771086093,77
1771086094,77
1771086095,77
1771086096,77
1771086097,77
1771086098,77
1771086099,77
1771086100,77
1771086101,77
1771086102,77
1771086103,77
1771086104,77
1771086105,77
1771086106,77
1771086107,77
1771086108,77
1771086109,77
1771086110,77
1771086111,77
1771086112,77
1771086113,78
1771086114,78
1771086115,79
1771086116,79
1771086117,78
1771086118,78
1771086119,77
1771086120,76
1771086121,77
1771086122,77
1771086123,77
1771086124,77
1771086125,77
1771086126,77
1771086127,76
1771086128,76
1771086129,76
1771086130,76
1771086131,76
1771086132,77
1771086133,77
1771086134,76
1771086135,76
1771086136,76
1771086137,76
1771086138,76
1771086139,76
1771086140,76
1771086141,76
1771086142,78
1771086143,78
1771086144,78
1771086145,78
1771086146,77
1771086147,76
1771086148,76
1771086149,76
1771086150,76
1771086151,77
1771086152,77
1771086153,77
1771086154,77
1771086155,77
1771086156,76
1771086157,77
1771086158,76
1771086159,76
1771086160,77
1771086161,76
1771086162,76
1771086163,76
1771086164,76
1771086165,77
1771086166,77
1771086167,77
1771086168,77
1771086169,76
1771086170,76
1771086171,76
1771086172,76
1771086173,76
1771086174,76
