timestamp,cadence
1770311078,81
1770311080,80
1770311082,80
1770311084,81
1770311086,82
1770311088,82
1770311090,82
1770311092,82
1770311094,81
1770311096,81
1770311098,81
1770311100,81
1770311102,81
1770311104,81
1770311106,82
1770311108,82
1770311110,82
1770311112,82
1770311114,81
1770311116,81
1770311118,81
1770311120,81
1770311122,80
1770311124,80
1770311126,81
1770311128,81
1770311130,81
1770311132,81
1770311134,81
1770311136,81
1770311138,81
1770311140,81
1770311142,81
1770311144,81
1770311146,81
1770311148,81
1770311150,81
1770311152,81
1770311154,81
1770311156,81
1770311158,81
1770311160,81
1770311162,81
1770311164,81
1770311166,81
1770311168,81
1770311170,81
1770311172,81
1770311174,81
1770311176,81
1770311178,82
1770311180,82
1770311182,82
1770311184,82
1770311186,82
1770311188,82
1770311190,82
1770311192,82
1770311194,81
1770311196,82
1770311198,82
1770311200,82
1770311202,82
1770311204,81
1770311206,81
1770311208,81
1770311210,82
1770311212,82
1770311214,82
1770311216,82
1770311218,82
1770311220,81
1770311222,81
1770311224,82
1770311226,82
1770311228,82
1770311230,82
1770311232,82
1770311234,82
1770311236,82
1770311238,82
1770311240,81
1770311242,81
1770311244,81
1770311246,81
1770311248,81
1770311250,81
1770311252,82
1770311254,82
1770311256,82
1770311258,82
1770311260,82
1770311262,82
1770311264,81
1770311266,81
1770311268,81
1770311270,81
1770311272,82
1770311274,82
1770311276,82
1770311278,82
1770311280,82
1770311282,82
1770311284,81
1770311286,81
1770311288,81
1770311290,82
1770311292,81
1770311294,82
1770311296,82
1770311298,82
1770311300,82
1770311302,82
1770311304,82
1770311306,82
1770311308,82
1770311310,81
1770311312,81
1770311314,81
1770311316,82
1770311318,83
1770311320,82
1770311322,82
1770311324,82
1770311326,82
1770311328,82
1770311330,81
1770311332,82
1770311334,82
1770311336,82
1770311338,83
1770311340,82
1770311342,81
1770311344,82
1770311346,82
1770311348,83
1770311350,82
1770311352,82
1770311354,81
1770311356,81
1770311358,82
1770311360,82
1770311362,82
1770311364,82
1770311366,81
1770311368,81
1770311370,82
1770311372,82
1770311374,82
1770311376,82
1770311378,82
1770311380,82
1770311382,83
1770311384,83
1770311386,83
1770311388,82
1770311390,81
1770311392,81
1770311394,82
1770311396,82
1770311398,82
1770311400,83
1770311402,83
1770311404,82
1770311406,81
1770311408,81
1770311410,81
1770311412,82
1770311414,82
1770311416,82
1770311418,82
1770311420,81
1770311422,80
1770311424,80
1770311426,81
1770311428,82
1770311430,81
1770311432,81
1770311434,82
1770311436,82
1770311438,82
1770311440,82
1770311442,82
1770311444,82
1770311446,82
1770311448,82
1770311450,83
1770311452,83
1770311454,82
1770311456,82
1770311458,82
1770311460,82
1770311462,82
1770311464,82
1770311466,82
1770311468,81
1770311470,81
1770311472,81
1770311474,81
1770311476,81
1770311478,81
1770311480,81
1770311482,81
1770311484,81
1770311486,81
1770311488,80
1770311490,79
1770311492,80
1770311494,82
1770311496,83
1770311498,82
1770311500,82
1770311502,82
1770311504,81
1770311506,81
1770311508,81
1770311510,81
1770311512,81
1770311514,81
1770311516,81
1770311518,82
1770311520,82
1770311522,82
1770311524,82
1770311526,82
1770311528,82
1770311530,81
1770311532,81
1770311534,81
1770311536,81
1770311538,81
1770311540,82
1770311542,82
1770311544,82
1770311546,81
1770311548,81
1770311550,81
1770311552,82
1770311554,81
1770311556,81
1770311558,81
1770311560,81
1770311562,81
1770311564,81
1770311566,80
1770311568,81
1770311570,81
1770311572,81
1770311574,81
1770311576,81
1770311578,81
1770311580,81
1770311582,81
1770311584,82
1770311586,82
1770311588,82
1770311590,82
1770311592,82
1770311594,82
1770311596,81
1770311598,80
1770311600,82
1770311602,82
1770311604,82
1770311606,82
1770311608,82
1770311610,81
1770311612,81
1770311614,81
1770311616,82
1770311618,81
1770311620,81
1770311622,82
1770311624,81
1770311626,81
1770311628,81
1770311630,82
1770311632,82
1770311634,81
1770311636,81
1770311638,81
1770311640,81
1770311642,81
1770311644,81
1770311646,81
1770311648,81
1770311650,81
1770311652,81
1770311654,81
1770311656,81
1770311658,82
1770311660,82
1770311662,82
1770311664,81
1770311666,82
1770311668,82
1770311670,82
1770311672,82
1770311674,82
1770311676,82
1770311678,82
1770311680,82
1770311682,82
1770311684,81
1770311686,81
1770311688,82
1770311690,81
1770311692,81
1770311694,81
1770311696,82
1770311698,82
1770311700,81
1770311702,81
1770311704,82
1770311706,82
1770311708,83
1770311710,83
1770311712,82
1770311714,82
1770311716,82
1770311718,81
1770311720,80
1770311722,81
1770311724,81
1770311726,81
1770311728,82
1770311730,81
1770311732,82
1770311734,82
1770311736,82
1770311738,82
1770311740,81
1770311742,81
1770311744,81
1770311746,81
1770311748,81
1770311750,81
1770311752,81
1770311754,82
1770311756,81
1770311758,81
1770311760,81
1770311762,82
1770311764,82
1770311766,82
1770311768,81
1770311770,81
1770311772,82
1770311774,82
1770311776,82
1770311778,82
1770311780,81
1770311782,81
1770311784,81
1770311786,81
1770311788,83
1770311790,83
1770311792,82
1770311794,82
1770311796,82
1770311798,82
1770311800,82
1770311802,82
1770311804,82
1770311806,81
1770311808,82
1770311810,82
1770311812,82
1770311814,82
1770311816,83
1770311818,81
1770311820,81
1770311822,82
1770311824,82
1770311826,83
1770311828,82
1770311830,82
1770311832,81
1770311834,81
1770311836,82
1770311838,82
1770311840,81
1770311842,81
1770311844,81
1770311846,81
1770311848,81
1770311850,82
1770311852,81
1770311854,81
1770311856,81
1770311858,81
1770311860,80
1770311862,81
1770311864,82
1770311866,82
1770311868,82
1770311870,81
1770311872,81
1770311874,81
1770311876,81
1770311878,81
1770311880,81
1770311882,81
1770311884,81
1770311886,81
1770311888,81
1770311890,81
1770311892,81
1770311894,81
1770311896,81
1770311898,81
1770311900,80
1770311902,81
1770311904,80
1770311906,81
1770311908,81
1770311910,80
1770311912,81
1770311914,81
1770311916,80
1770311918,81
1770311920,81
1770311922,82
1770311924,82
1770311926,82
1770311928,82
1770311930,81
1770311932,81
1770311934,81
1770311936,81
1770311938,81
1770311940,81
1770311942,81
1770311944,80
1770311946,81
1770311948,81
1770311950,82
1770311952,82
1770311954,82
1770311956,82
1770311958,81
1770311960,81
1770311962,82
1770311964,82
1770311966,82
1770311968,81
1770311970,81
1770311972,82
1770311974,81
1770311976,81
1770311978,82
1770311980,83
1770311982,82
1770311984,81
1770311986,81
1770311988,80
1770311990,80
1770311992,79
1770311994,80
1770311996,80
1770311998,80
1770312000,79
1770312002,80
1770312004,80
1770312006,80
1770312008,80
1770312010,80
1770312012,81
1770312014,80
1770312016,80
1770312018,80
1770312020,81
1770312022,82
1770312024,83
1770312026,83
1770312028,82
1770312030,82
1770312032,81
1770312034,80
1770312036,81
1770312038,82
1770312040,82
1770312042,81
1770312044,80
1770312046,80
1770312048,81
1770312050,82
1770312052,82
1770312054,81
1770312056,81
1770312058,81
1770312060,81
1770312062,81
1770312064,81
1770312066,80
1770312068,81
1770312070,80
1770312072,80
1770312074,81
1770312076,81
1770312078,81
1770312080,82
1770312082,82
1770312084,81
1770312086,81
1770312088,82
1770312090,81
1770312092,80
1770312094,81
1770312096,81
1770312098,81
1770312100,82
1770312102,81
1770312104,81
1770312106,81
1770312108,81
1770312110,82
1770312112,82
1770312114,81
1770312116,80
1770312118,80
1770312120,81
1770312122,82
1770312124,82
1770312126,83
1770312128,83
1770312130,82
1770312132,81
1770312134,81
1770312136,82
1770312138,82
1770312140,81
1770312142,80
1770312144,81
1770312146,81
1770312148,81
1770312150,81
1770312152,81
1770312154,81
1770312156,81
1770312158,81
1770312160,81
1770312162,81
1770312164,81
1770312166,81
1770312168,81
1770312170,80
1770312172,80
1770312174,80
1770312176,81
1770312178,81
1770312180,81
1770312182,81
1770312184,81
1770312186,80
1770312188,80
1770312190,81
1770312192,81
1770312194,81
1770312196,81
1770312198,82
1770312200,82
1770312202,82
1770312204,81
1770312206,80
1770312208,81
1770312210,82
1770312212,81
1770312214,81
1770312216,80
1770312218,81
1770312220,81
1770312222,81
1770312224,81
1770312226,81
1770312228,80
1770312230,80
1770312232,80
1770312234,79
1770312236,80
1770312238,80
1770312240,80
1770312242,80
1770312244,81
1770312246,81
1770312248,81
1770312250,81
1770312252,81
1770312254,79
1770312256,80
1770312258,80
1770312260,81
1770312262,81
1770312264,80
1770312266,81
1770312268,81
1770312270,81
1770312272,80
1770312274,80
1770312276,80
1770312278,81
1770312280,80
1770312282,80
1770312284,80
1770312286,80
1770312288,80
1770312290,80
1770312292,80
1770312294,80
1770312296,79
1770312298,80
1770312300,80
1770312302,81
1770312304,81
1770312306,81
1770312308,81
1770312310,81
1770312312,81
1770312314,80
1770312316,80
1770312318,79
1770312320,80
1770312322,80
1770312324,81
1770312326,81
1770312328,81
1770312330,80
1770312332,80
1770312334,80
1770312336,80
1770312338,81
1770312340,82
1770312342,82
1770312344,81
1770312346,80
1770312348,81
1770312350,82
1770312352,81
1770312354,81
1770312356,81
1770312358,82
1770312360,82
1770312362,82
1770312364,82
1770312366,81
1770312368,81
1770312370,81
1770312372,82
1770312374,81
1770312376,81
1770312378,82
1770312380,82
1770312382,81
1770312384,81
1770312386,81
1770312388,81
1770312390,80
1770312392,80
1770312394,80
1770312396,80
1770312398,81
1770312400,80
1770312402,81
1770312404,81
1770312406,81
1770312408,81
1770312410,81
1770312412,81
1770312414,80
